# step , loss function , Y0 , learning rate , running time 
6.387000000000000000e+03,5.397434766836523706e-02,3.076261971672867301e-01,1.000000047497451305e-03,2.009037399291992188e+01
6.388000000000000000e+03,6.108473338381008658e-03,3.079818440247899525e-01,1.000000047497451305e-03,2.009237551689147949e+01
6.389000000000000000e+03,4.718992940178337071e-03,3.081038043591673992e-01,1.000000047497451305e-03,2.009537744522094727e+01
6.390000000000000000e+03,3.055998390197358673e-03,3.082109929349552968e-01,1.000000047497451305e-03,2.009737873077392578e+01
6.391000000000000000e+03,6.595283197724388473e-03,3.082979945940245714e-01,1.000000047497451305e-03,2.009938049316406250e+01
6.392000000000000000e+03,1.419185949425712419e-02,3.081675833981660784e-01,1.000000047497451305e-03,2.010238218307495117e+01
6.393000000000000000e+03,1.616530786142096610e-02,3.083564127654773168e-01,1.000000047497451305e-03,2.010438346862792969e+01
6.394000000000000000e+03,2.250953673400319863e-03,3.081544532127519220e-01,1.000000047497451305e-03,2.010638475418090820e+01
6.395000000000000000e+03,2.009280361129214820e-02,3.082294900683291705e-01,1.000000047497451305e-03,2.010838627815246582e+01
6.396000000000000000e+03,2.101734918343535399e-03,3.080020143096769414e-01,1.000000047497451305e-03,2.011138820648193359e+01
6.397000000000000000e+03,2.598142381181040949e-04,3.079280858599674486e-01,1.000000047497451305e-03,2.011338949203491211e+01
6.398000000000000000e+03,9.643110433932766332e-03,3.079026995854114435e-01,1.000000047497451305e-03,2.011639142036437988e+01
6.399000000000000000e+03,9.660759887492553072e-03,3.077395673375054042e-01,1.000000047497451305e-03,2.011939334869384766e+01
6.400000000000000000e+03,7.640225400758687141e-03,3.075836301999662625e-01,1.000000047497451305e-03,2.012239551544189453e+01
6.401000000000000000e+03,3.332072982404004984e-04,3.074435010258010359e-01,1.000000047497451305e-03,2.012539744377136230e+01
6.402000000000000000e+03,8.263629017533682605e-03,3.074726583802043778e-01,1.000000047497451305e-03,2.012939977645874023e+01
6.403000000000000000e+03,7.181182907055346995e-03,3.073257815999522191e-01,1.000000047497451305e-03,2.013140106201171875e+01
6.404000000000000000e+03,8.038246900073594409e-03,3.074591435738470158e-01,1.000000047497451305e-03,2.013440322875976562e+01
6.405000000000000000e+03,8.687749277563597196e-05,3.076000544565651862e-01,1.000000047497451305e-03,2.013640451431274414e+01
6.406000000000000000e+03,3.678852257913049241e-03,3.076147248023001768e-01,1.000000047497451305e-03,2.013840579986572266e+01
6.407000000000000000e+03,1.164762462890834085e-02,3.075158305700060879e-01,1.000000047497451305e-03,2.014040756225585938e+01
6.408000000000000000e+03,7.438889355058743219e-04,3.076868105734718029e-01,1.000000047497451305e-03,2.014340925216674805e+01
6.409000000000000000e+03,1.674015004596869291e-02,3.077286774735611963e-01,1.000000047497451305e-03,2.014541077613830566e+01
6.410000000000000000e+03,7.088970855090412533e-05,3.079308540480128475e-01,1.000000047497451305e-03,2.014741230010986328e+01
6.411000000000000000e+03,1.588177255477854336e-04,3.079442690531624116e-01,1.000000047497451305e-03,2.014941358566284180e+01
6.412000000000000000e+03,5.740169153899732195e-03,3.079644288398903362e-01,1.000000047497451305e-03,2.015141487121582031e+01
6.413000000000000000e+03,2.457043391686164827e-02,3.080842626649667459e-01,1.000000047497451305e-03,2.015341639518737793e+01
6.414000000000000000e+03,1.398971692048951287e-03,3.083244740168601949e-01,1.000000047497451305e-03,2.015541768074035645e+01
6.415000000000000000e+03,3.594964632881993637e-04,3.082639942860746496e-01,1.000000047497451305e-03,2.015741872787475586e+01
6.416000000000000000e+03,2.770014434955336185e-04,3.082940584741834522e-01,1.000000047497451305e-03,2.015942025184631348e+01
6.417000000000000000e+03,1.358190480501457860e-06,3.083203770112771802e-01,1.000000047497451305e-03,2.016142177581787109e+01
6.418000000000000000e+03,7.254157261993740731e-03,3.083184846753951325e-01,1.000000047497451305e-03,2.016342234611511230e+01
6.419000000000000000e+03,2.011255493995653832e-03,3.081822495827613029e-01,1.000000047497451305e-03,2.016542387008666992e+01
6.420000000000000000e+03,1.690716924273649992e-05,3.081104178589053610e-01,1.000000047497451305e-03,2.016742563247680664e+01
6.421000000000000000e+03,8.026829694832264290e-04,3.081038531923648849e-01,1.000000047497451305e-03,2.016942715644836426e+01
6.422000000000000000e+03,2.919355297739007274e-03,3.080591683908799339e-01,1.000000047497451305e-03,2.017142820358276367e+01
6.423000000000000000e+03,1.120424859159021604e-02,3.079729179317295396e-01,1.000000047497451305e-03,2.017342948913574219e+01
6.424000000000000000e+03,1.046343551495847179e-02,3.081358383694257630e-01,1.000000047497451305e-03,2.017543077468872070e+01
6.425000000000000000e+03,1.191187215693269123e-02,3.079715035200745743e-01,1.000000047497451305e-03,2.017743206024169922e+01
6.426000000000000000e+03,8.875124471207418431e-03,3.077983618305334401e-01,1.000000047497451305e-03,2.017943334579467773e+01
6.427000000000000000e+03,1.226853807516537658e-04,3.076486366981998621e-01,1.000000047497451305e-03,2.018143486976623535e+01
6.428000000000000000e+03,3.542046117139531990e-04,3.076662369483741943e-01,1.000000047497451305e-03,2.018343591690063477e+01
6.429000000000000000e+03,5.958333008924598592e-03,3.076360803389124321e-01,1.000000047497451305e-03,2.018543744087219238e+01
6.430000000000000000e+03,6.518548417966294461e-07,3.077583700258491040e-01,1.000000047497451305e-03,2.018743872642517090e+01
6.431000000000000000e+03,1.271409488245635799e-03,3.077571010073639202e-01,1.000000047497451305e-03,2.018944001197814941e+01
6.432000000000000000e+03,3.928317260617474071e-04,3.077009711610771969e-01,1.000000047497451305e-03,2.019144129753112793e+01
6.433000000000000000e+03,1.345588450960035279e-02,3.076697332493013026e-01,1.000000047497451305e-03,2.019344282150268555e+01
6.434000000000000000e+03,9.299081976767959541e-04,3.078508399244148652e-01,1.000000047497451305e-03,2.019544410705566406e+01
6.435000000000000000e+03,6.483549637708339169e-03,3.078989500102795596e-01,1.000000047497451305e-03,2.019744563102722168e+01
6.436000000000000000e+03,2.588096564491927082e-05,3.080250054947377691e-01,1.000000047497451305e-03,2.019944667816162109e+01
6.437000000000000000e+03,3.134801000971583484e-03,3.080331659972496139e-01,1.000000047497451305e-03,2.020144820213317871e+01
6.438000000000000000e+03,4.779077593793464550e-03,3.081224165487944644e-01,1.000000047497451305e-03,2.020344948768615723e+01
6.439000000000000000e+03,6.363789449489081276e-03,3.082317380967782849e-01,1.000000047497451305e-03,2.020545077323913574e+01
6.440000000000000000e+03,3.750508062231611411e-03,3.081065050829488450e-01,1.000000047497451305e-03,2.020745205879211426e+01
6.441000000000000000e+03,1.288414425428427608e-02,3.080093886233097877e-01,1.000000047497451305e-03,2.020845246315002441e+01
6.442000000000000000e+03,2.470290103482009094e-05,3.078319203909611335e-01,1.000000047497451305e-03,2.021145462989807129e+01
6.443000000000000000e+03,6.586343755706385202e-03,3.078397043237993680e-01,1.000000047497451305e-03,2.021345591545104980e+01
6.444000000000000000e+03,1.104564061932463565e-02,3.079669217256716385e-01,1.000000047497451305e-03,2.021545743942260742e+01
6.445000000000000000e+03,4.396053962251403476e-04,3.077963859951661219e-01,1.000000047497451305e-03,2.021745920181274414e+01
6.446000000000000000e+03,3.703942753812831598e-03,3.077627376613798482e-01,1.000000047497451305e-03,2.021845960617065430e+01
6.447000000000000000e+03,1.060089094354080275e-03,3.076659581642337549e-01,1.000000047497451305e-03,2.022046089172363281e+01
6.448000000000000000e+03,9.588104982274011658e-05,3.076150422327161849e-01,1.000000047497451305e-03,2.022246217727661133e+01
6.449000000000000000e+03,3.562470589979877759e-03,3.075993127392953608e-01,1.000000047497451305e-03,2.022446370124816895e+01
6.450000000000000000e+03,1.499518255486982643e-02,3.076913566615984141e-01,1.000000047497451305e-03,2.022646474838256836e+01
6.451000000000000000e+03,8.105205123257026856e-03,3.078831809235118011e-01,1.000000047497451305e-03,2.022846603393554688e+01
6.452000000000000000e+03,4.486503935959987657e-04,3.080246286345850182e-01,1.000000047497451305e-03,2.023046755790710449e+01
6.453000000000000000e+03,6.757848633002151023e-03,3.079910499085798947e-01,1.000000047497451305e-03,2.023246860504150391e+01
6.454000000000000000e+03,5.841739556367849884e-05,3.078594952611592439e-01,1.000000047497451305e-03,2.023447012901306152e+01
6.455000000000000000e+03,2.667255647544765958e-03,3.078476082045988327e-01,1.000000047497451305e-03,2.023647141456604004e+01
6.456000000000000000e+03,5.215390236195764639e-04,3.079299939456364155e-01,1.000000047497451305e-03,2.023847270011901855e+01
6.457000000000000000e+03,1.817460162014735846e-04,3.078937490753898554e-01,1.000000047497451305e-03,2.024047398567199707e+01
6.458000000000000000e+03,1.821773198080490650e-03,3.079151168618432521e-01,1.000000047497451305e-03,2.024247550964355469e+01
6.459000000000000000e+03,2.867223409076054188e-04,3.079834231539850253e-01,1.000000047497451305e-03,2.024447679519653320e+01
6.460000000000000000e+03,1.461016936999670439e-02,3.079566329198834551e-01,1.000000047497451305e-03,2.024647808074951172e+01
6.461000000000000000e+03,7.328130006719696388e-03,3.077618627747270019e-01,1.000000047497451305e-03,2.024847960472106934e+01
6.462000000000000000e+03,1.220479349632159864e-02,3.078952435060087200e-01,1.000000047497451305e-03,2.025048065185546875e+01
6.463000000000000000e+03,3.871323603703583842e-04,3.080659693601204285e-01,1.000000047497451305e-03,2.025248169898986816e+01
6.464000000000000000e+03,9.068739839539682597e-05,3.080967353790360908e-01,1.000000047497451305e-03,2.025348305702209473e+01
6.465000000000000000e+03,6.423755562593660583e-05,3.081114010031767436e-01,1.000000047497451305e-03,2.025548434257507324e+01
6.466000000000000000e+03,1.137819068381723878e-02,3.080985642223595944e-01,1.000000047497451305e-03,2.025748586654663086e+01
6.467000000000000000e+03,2.291586717987389565e-04,3.079285201484454615e-01,1.000000047497451305e-03,2.025948715209960938e+01
6.468000000000000000e+03,1.921928142347794841e-03,3.079526050209222543e-01,1.000000047497451305e-03,2.026148796081542969e+01
6.469000000000000000e+03,1.410794534232058008e-02,3.080215160851825784e-01,1.000000047497451305e-03,2.026348948478698730e+01
6.470000000000000000e+03,1.017559203456608503e-02,3.078322377287724398e-01,1.000000047497451305e-03,2.026549077033996582e+01
6.471000000000000000e+03,3.036927032521571403e-03,3.079901485544248030e-01,1.000000047497451305e-03,2.026749205589294434e+01
6.472000000000000000e+03,8.785940594055638127e-04,3.080749811277264660e-01,1.000000047497451305e-03,2.026949357986450195e+01
6.473000000000000000e+03,2.571270943618354527e-03,3.081222200134902112e-01,1.000000047497451305e-03,2.027149486541748047e+01
6.474000000000000000e+03,7.496844970043047297e-06,3.082016312870337060e-01,1.000000047497451305e-03,2.027349591255187988e+01
6.475000000000000000e+03,8.272502568073654080e-05,3.081971064613107658e-01,1.000000047497451305e-03,2.027549743652343750e+01
6.476000000000000000e+03,1.492179442198556796e-03,3.081825493432987506e-01,1.000000047497451305e-03,2.027749872207641602e+01
6.477000000000000000e+03,6.416604877509586059e-03,3.082427807715988344e-01,1.000000047497451305e-03,2.028050065040588379e+01
6.478000000000000000e+03,1.077875396035124674e-02,3.083685541010841025e-01,1.000000047497451305e-03,2.028250312805175781e+01
6.479000000000000000e+03,2.758611321652421500e-04,3.085303490462750764e-01,1.000000047497451305e-03,2.028450345993041992e+01
6.480000000000000000e+03,4.113845447143277788e-03,3.085036141437181856e-01,1.000000047497451305e-03,2.028650474548339844e+01
6.481000000000000000e+03,2.514290284815140302e-04,3.083999854753038394e-01,1.000000047497451305e-03,2.028850603103637695e+01
6.482000000000000000e+03,8.993366983221976960e-03,3.083746599180430259e-01,1.000000047497451305e-03,2.029050755500793457e+01
6.483000000000000000e+03,8.860375568701658660e-04,3.085213352928929953e-01,1.000000047497451305e-03,2.029250884056091309e+01
6.484000000000000000e+03,2.498079334342721315e-03,3.085684762791311986e-01,1.000000047497451305e-03,2.029451012611389160e+01
6.485000000000000000e+03,6.072540076554767269e-03,3.086470006471121463e-01,1.000000047497451305e-03,2.029651141166687012e+01
6.486000000000000000e+03,6.084132242009547727e-03,3.085204921972348746e-01,1.000000047497451305e-03,2.029851293563842773e+01
6.487000000000000000e+03,3.367040587736999711e-05,3.083954435754353018e-01,1.000000047497451305e-03,2.030051398277282715e+01
6.488000000000000000e+03,3.623745406331499094e-03,3.083860945740155013e-01,1.000000047497451305e-03,2.030251526832580566e+01
6.489000000000000000e+03,3.012007968612937162e-05,3.084788150346556290e-01,1.000000047497451305e-03,2.030451655387878418e+01
6.490000000000000000e+03,1.095213298446307340e-02,3.084702168199197070e-01,1.000000047497451305e-03,2.030651783943176270e+01
6.491000000000000000e+03,7.590197013967472060e-05,3.083035583575097771e-01,1.000000047497451305e-03,2.030851936340332031e+01
6.492000000000000000e+03,1.267422649171906805e-03,3.082898590847369946e-01,1.000000047497451305e-03,2.031052064895629883e+01
6.493000000000000000e+03,5.400717916285991934e-04,3.083457970894595279e-01,1.000000047497451305e-03,2.031252217292785645e+01
6.494000000000000000e+03,2.013819361661311688e-02,3.083094074021435205e-01,1.000000047497451305e-03,2.031452369689941406e+01
6.495000000000000000e+03,3.781311416127715059e-03,3.080730506912945366e-01,1.000000047497451305e-03,2.031652474403381348e+01
6.496000000000000000e+03,4.304255289774658474e-04,3.081692458313268768e-01,1.000000047497451305e-03,2.031852650642395020e+01
6.497000000000000000e+03,2.684589347703038049e-03,3.081365016767476095e-01,1.000000047497451305e-03,2.032052707672119141e+01
6.498000000000000000e+03,2.814886190795812585e-04,3.082184053925502432e-01,1.000000047497451305e-03,2.032252860069274902e+01
6.499000000000000000e+03,1.973174650707876752e-03,3.082453070319289279e-01,1.000000047497451305e-03,2.032453012466430664e+01
6.500000000000000000e+03,1.109224156138349619e-02,3.083147653903059449e-01,1.000000047497451305e-03,2.032653117179870605e+01
6.501000000000000000e+03,2.185983180564270850e-04,3.081446527560166571e-01,1.000000047497451305e-03,2.032953310012817383e+01
6.502000000000000000e+03,8.092214634637132043e-04,3.081681517711683527e-01,1.000000047497451305e-03,2.033253550529479980e+01
6.503000000000000000e+03,7.012399762639291018e-03,3.082135806077370699e-01,1.000000047497451305e-03,2.033553743362426758e+01
6.504000000000000000e+03,1.810660688208004521e-02,3.080791582638433002e-01,1.000000047497451305e-03,2.033753824234008789e+01
6.505000000000000000e+03,1.821342355666381169e-02,3.078612920471510694e-01,1.000000047497451305e-03,2.033954024314880371e+01
6.506000000000000000e+03,8.340254928307555191e-05,3.080730233242914284e-01,1.000000047497451305e-03,2.034154129028320312e+01
6.507000000000000000e+03,2.392266586024608191e-02,3.080584098960799100e-01,1.000000047497451305e-03,2.034354281425476074e+01
6.508000000000000000e+03,3.925275964951329549e-03,3.078104090940991244e-01,1.000000047497451305e-03,2.034554409980773926e+01
6.509000000000000000e+03,3.939770099333082115e-02,3.079080343864690206e-01,1.000000047497451305e-03,2.034754562377929688e+01
6.510000000000000000e+03,1.067154987143763278e-03,3.075821141913223644e-01,1.000000047497451305e-03,2.034954667091369629e+01
6.511000000000000000e+03,2.554836081707087276e-03,3.076329272009208915e-01,1.000000047497451305e-03,2.035154747962951660e+01
6.512000000000000000e+03,7.158007958113295926e-05,3.075516382873885179e-01,1.000000047497451305e-03,2.035354900360107422e+01
6.513000000000000000e+03,2.028398825049348118e-03,3.075382253739510907e-01,1.000000047497451305e-03,2.035655140876770020e+01
6.514000000000000000e+03,3.641425787229579485e-03,3.076078985241398334e-01,1.000000047497451305e-03,2.035855269432067871e+01
6.515000000000000000e+03,2.699285222800875891e-02,3.077028307299558563e-01,1.000000047497451305e-03,2.036055421829223633e+01
6.516000000000000000e+03,1.927190215140857561e-04,3.074202636343636996e-01,1.000000047497451305e-03,2.036255526542663574e+01
6.517000000000000000e+03,1.287741679255699013e-03,3.073980577755555110e-01,1.000000047497451305e-03,2.036455678939819336e+01
6.518000000000000000e+03,3.694556879295560290e-03,3.073417650232428966e-01,1.000000047497451305e-03,2.036655807495117188e+01
6.519000000000000000e+03,3.149556329659233367e-04,3.074387137349752774e-01,1.000000047497451305e-03,2.036855959892272949e+01
6.520000000000000000e+03,1.125019841715025530e-04,3.074108726666372471e-01,1.000000047497451305e-03,2.037056064605712891e+01
6.521000000000000000e+03,5.562278451189607738e-03,3.073941766105497408e-01,1.000000047497451305e-03,2.037256193161010742e+01
6.522000000000000000e+03,2.777880152281386327e-04,3.075124991001498276e-01,1.000000047497451305e-03,2.037456297874450684e+01
6.523000000000000000e+03,1.635620295694649451e-02,3.074857911175423175e-01,1.000000047497451305e-03,2.037656474113464355e+01
6.524000000000000000e+03,2.794069822876391052e-02,3.076823647875561729e-01,1.000000047497451305e-03,2.037856602668762207e+01
6.525000000000000000e+03,4.832039863596879550e-03,3.079509173230808861e-01,1.000000047497451305e-03,2.038056707382202148e+01
6.526000000000000000e+03,2.703713381422139916e-03,3.078408688823935369e-01,1.000000047497451305e-03,2.038256835937500000e+01
6.527000000000000000e+03,9.351587412143898617e-03,3.077584643341567117e-01,1.000000047497451305e-03,2.038457036018371582e+01
6.528000000000000000e+03,8.967225494538448929e-03,3.076038682614862241e-01,1.000000047497451305e-03,2.038657140731811523e+01
6.529000000000000000e+03,4.308617850236839270e-02,3.074436227272909217e-01,1.000000047497451305e-03,2.038857269287109375e+01
6.530000000000000000e+03,5.627403814083022787e-03,3.071057322087800134e-01,1.000000047497451305e-03,2.039057421684265137e+01
6.531000000000000000e+03,2.726410582640408087e-02,3.069838740813320421e-01,1.000000047497451305e-03,2.039257550239562988e+01
6.532000000000000000e+03,1.563425225378408875e-02,3.072376787355822203e-01,1.000000047497451305e-03,2.039457654953002930e+01
6.533000000000000000e+03,3.974268209300100456e-05,3.070401178056870184e-01,1.000000047497451305e-03,2.039657783508300781e+01
6.534000000000000000e+03,1.362312001888491605e-03,3.070299760822767232e-01,1.000000047497451305e-03,2.039857935905456543e+01
6.535000000000000000e+03,6.112629204690631264e-03,3.070879715073156491e-01,1.000000047497451305e-03,2.040058064460754395e+01
6.536000000000000000e+03,3.978349024947734798e-03,3.072099559087357878e-01,1.000000047497451305e-03,2.040258169174194336e+01
6.537000000000000000e+03,8.004856063799336771e-03,3.071100527898663057e-01,1.000000047497451305e-03,2.040458345413208008e+01
6.538000000000000000e+03,2.363524956612340650e-03,3.069647815254888945e-01,1.000000047497451305e-03,2.040658473968505859e+01
6.539000000000000000e+03,1.031985294803089252e-02,3.068876654870069665e-01,1.000000047497451305e-03,2.040858602523803711e+01
6.540000000000000000e+03,8.331336510765572582e-04,3.070463713806632078e-01,1.000000047497451305e-03,2.041058731079101562e+01
6.541000000000000000e+03,9.416215592327231015e-03,3.070924811501811180e-01,1.000000047497451305e-03,2.041258883476257324e+01
6.542000000000000000e+03,4.127153995155084798e-04,3.072446128208626281e-01,1.000000047497451305e-03,2.041458988189697266e+01
6.543000000000000000e+03,4.515839492754073446e-03,3.072119885118690941e-01,1.000000047497451305e-03,2.041659140586853027e+01
6.544000000000000000e+03,6.040972138629507535e-03,3.071039040083480831e-01,1.000000047497451305e-03,2.041859269142150879e+01
6.545000000000000000e+03,5.346863944294140587e-03,3.069810090730738517e-01,1.000000047497451305e-03,2.042059373855590820e+01
6.546000000000000000e+03,6.562041429749372601e-03,3.068642128018607140e-01,1.000000047497451305e-03,2.042259526252746582e+01
6.547000000000000000e+03,4.469342086684045118e-02,3.069926890462685853e-01,1.000000047497451305e-03,2.042459654808044434e+01
6.548000000000000000e+03,3.602611556996784814e-02,3.073221085368182393e-01,1.000000047497451305e-03,2.042759871482849121e+01
6.549000000000000000e+03,2.478224007510282010e-04,3.070032252837314735e-01,1.000000047497451305e-03,2.043360328674316406e+01
6.550000000000000000e+03,2.985029175465313440e-03,3.070280264350630506e-01,1.000000047497451305e-03,2.043660497665405273e+01
6.551000000000000000e+03,1.030457278070917668e-03,3.069418682845413970e-01,1.000000047497451305e-03,2.044060707092285156e+01
6.552000000000000000e+03,2.330127024181435588e-04,3.069924209419567229e-01,1.000000047497451305e-03,2.044260907173156738e+01
6.553000000000000000e+03,9.864127065543243264e-07,3.070168761703480076e-01,1.000000047497451305e-03,2.044661164283752441e+01
6.554000000000000000e+03,1.422334530111110749e-03,3.070184342334365546e-01,1.000000047497451305e-03,2.044861316680908203e+01
6.555000000000000000e+03,2.706230926595394951e-02,3.070784861483595862e-01,1.000000047497451305e-03,2.045061373710632324e+01
6.556000000000000000e+03,5.478751253437568608e-02,3.073328359992426040e-01,1.000000047497451305e-03,2.045361638069152832e+01
6.557000000000000000e+03,7.778434069034339475e-05,3.076916427190850012e-01,1.000000047497451305e-03,2.045561718940734863e+01
6.558000000000000000e+03,2.943651277581069495e-03,3.077057882461640137e-01,1.000000047497451305e-03,2.045761871337890625e+01
6.559000000000000000e+03,9.179984631852010357e-03,3.077929332393458117e-01,1.000000047497451305e-03,2.045961999893188477e+01
6.560000000000000000e+03,5.755071035774035268e-03,3.079440780933496158e-01,1.000000047497451305e-03,2.046162128448486328e+01
6.561000000000000000e+03,6.974049212715800229e-03,3.080618895179056405e-01,1.000000047497451305e-03,2.046362280845642090e+01
6.562000000000000000e+03,1.087805703252769235e-02,3.079306524594866423e-01,1.000000047497451305e-03,2.046562409400939941e+01
6.563000000000000000e+03,1.669720701397862451e-05,3.080908905361572359e-01,1.000000047497451305e-03,2.046762561798095703e+01
6.564000000000000000e+03,1.087429669258159828e-02,3.080973486197668421e-01,1.000000047497451305e-03,2.046962618827819824e+01
6.565000000000000000e+03,3.204747871251551351e-03,3.082582247761280203e-01,1.000000047497451305e-03,2.047162795066833496e+01
6.566000000000000000e+03,1.002664484565737348e-02,3.081680458484699070e-01,1.000000047497451305e-03,2.047362947463989258e+01
6.567000000000000000e+03,8.008580442483067283e-04,3.083247605622564391e-01,1.000000047497451305e-03,2.047563099861145020e+01
6.568000000000000000e+03,1.341179475743637859e-04,3.082799760028006597e-01,1.000000047497451305e-03,2.047863292694091797e+01
6.569000000000000000e+03,1.249604104453076042e-03,3.082612845675624658e-01,1.000000047497451305e-03,2.048163509368896484e+01
6.570000000000000000e+03,2.246576392876151824e-04,3.082058707198291336e-01,1.000000047497451305e-03,2.048363566398620605e+01
6.571000000000000000e+03,9.017623253923249399e-03,3.082293250583213462e-01,1.000000047497451305e-03,2.048563718795776367e+01
6.572000000000000000e+03,2.306332854559055637e-02,3.080785354053844349e-01,1.000000047497451305e-03,2.048863911628723145e+01
6.573000000000000000e+03,5.056117380238276331e-05,3.078305277204152479e-01,1.000000047497451305e-03,2.049264264106750488e+01
6.574000000000000000e+03,3.724495247293718031e-03,3.078193425508845560e-01,1.000000047497451305e-03,2.049564385414123535e+01
6.575000000000000000e+03,1.819461426034190430e-03,3.079158627934723280e-01,1.000000047497451305e-03,2.049864602088928223e+01
6.576000000000000000e+03,1.818130591036526194e-03,3.079821245478380765e-01,1.000000047497451305e-03,2.050064730644226074e+01
6.577000000000000000e+03,2.895708118863062389e-04,3.080473441384812827e-01,1.000000047497451305e-03,2.050264859199523926e+01
6.578000000000000000e+03,1.437813098159425318e-02,3.080205453353202505e-01,1.000000047497451305e-03,2.050464987754821777e+01
6.579000000000000000e+03,1.695565300780383028e-03,3.078251038458453825e-01,1.000000047497451305e-03,2.050665140151977539e+01
6.580000000000000000e+03,2.424219449624951772e-04,3.077600209729463576e-01,1.000000047497451305e-03,2.050865221023559570e+01
6.581000000000000000e+03,1.029592351584819382e-03,3.077855418628554496e-01,1.000000047497451305e-03,2.051065373420715332e+01
6.582000000000000000e+03,2.380787082263584320e-02,3.078351549029509915e-01,1.000000047497451305e-03,2.051265501976013184e+01
6.583000000000000000e+03,1.856131128301026501e-02,3.075845589753790632e-01,1.000000047497451305e-03,2.051465702056884766e+01
6.584000000000000000e+03,3.840269543974993149e-02,3.077997493579884281e-01,1.000000047497451305e-03,2.051765847206115723e+01
6.585000000000000000e+03,1.407105696200635973e-05,3.081062779126049755e-01,1.000000047497451305e-03,2.051865959167480469e+01
6.586000000000000000e+03,1.287244721797649696e-04,3.081003318296196003e-01,1.000000047497451305e-03,2.052066016197204590e+01
6.587000000000000000e+03,1.499997566730536767e-02,3.081182441606156175e-01,1.000000047497451305e-03,2.052266144752502441e+01
6.588000000000000000e+03,1.710335935080300627e-04,3.079206884753089013e-01,1.000000047497451305e-03,2.052466344833374023e+01
6.589000000000000000e+03,9.852949966839061183e-05,3.078997077885920475e-01,1.000000047497451305e-03,2.052666497230529785e+01
6.590000000000000000e+03,2.073116163305193521e-02,3.079159450812882226e-01,1.000000047497451305e-03,2.052966642379760742e+01
6.591000000000000000e+03,1.937324683547461332e-02,3.076816703524544727e-01,1.000000047497451305e-03,2.053166818618774414e+01
6.592000000000000000e+03,4.707455365888870563e-03,3.074614336298872597e-01,1.000000047497451305e-03,2.053366923332214355e+01
6.593000000000000000e+03,1.217277749674161623e-04,3.075719701980753062e-01,1.000000047497451305e-03,2.053567051887512207e+01
6.594000000000000000e+03,6.743971546767517410e-04,3.075542538720781871e-01,1.000000047497451305e-03,2.053867268562316895e+01
6.595000000000000000e+03,1.067167256762851721e-02,3.075954866758280337e-01,1.000000047497451305e-03,2.054067397117614746e+01
6.596000000000000000e+03,8.840883715681652297e-05,3.077597143982138128e-01,1.000000047497451305e-03,2.054267549514770508e+01
6.597000000000000000e+03,1.250526823175500055e-02,3.077745717819769244e-01,1.000000047497451305e-03,2.054467654228210449e+01
6.598000000000000000e+03,5.071091026097856308e-03,3.079496835751412975e-01,1.000000047497451305e-03,2.054667735099792480e+01
6.599000000000000000e+03,5.931024873648912780e-03,3.080629752621542594e-01,1.000000047497451305e-03,2.054967999458312988e+01
6.600000000000000000e+03,1.309787014004111429e-03,3.081823087665785388e-01,1.000000047497451305e-03,2.055168128013610840e+01
6.601000000000000000e+03,2.160123113036720405e-04,3.082397413994553692e-01,1.000000047497451305e-03,2.055368280410766602e+01
6.602000000000000000e+03,6.683063291312861575e-04,3.082628393207772488e-01,1.000000047497451305e-03,2.055668449401855469e+01
6.603000000000000000e+03,1.350204566357908302e-04,3.083035604883779257e-01,1.000000047497451305e-03,2.055868577957153320e+01
6.604000000000000000e+03,2.190098659811192685e-04,3.083218026805444878e-01,1.000000047497451305e-03,2.056068730354309082e+01
6.605000000000000000e+03,4.746569007990987174e-03,3.082980712933839906e-01,1.000000047497451305e-03,2.056268835067749023e+01
6.606000000000000000e+03,5.646822251101893311e-04,3.084058609896156988e-01,1.000000047497451305e-03,2.056569051742553711e+01
6.607000000000000000e+03,5.278457147791686153e-06,3.083677444553628577e-01,1.000000047497451305e-03,2.056769204139709473e+01
6.608000000000000000e+03,4.472075057111122957e-03,3.083713320916973144e-01,1.000000047497451305e-03,2.056969356536865234e+01
6.609000000000000000e+03,3.616207896731190360e-03,3.082633718563181913e-01,1.000000047497451305e-03,2.057169461250305176e+01
6.610000000000000000e+03,1.821267661910557986e-02,3.083585436623060283e-01,1.000000047497451305e-03,2.057369565963745117e+01
6.611000000000000000e+03,3.200443072687873597e-04,3.085653296390854505e-01,1.000000047497451305e-03,2.057569742202758789e+01
6.612000000000000000e+03,2.975688007018255365e-02,3.085932841182441044e-01,1.000000047497451305e-03,2.057769846916198730e+01
6.613000000000000000e+03,1.830119386863958073e-02,3.083180348950930738e-01,1.000000047497451305e-03,2.058070063591003418e+01
6.614000000000000000e+03,2.997482815632330436e-03,3.080947703782228597e-01,1.000000047497451305e-03,2.058170127868652344e+01
6.615000000000000000e+03,7.385928798402503987e-04,3.081806061163623878e-01,1.000000047497451305e-03,2.058470296859741211e+01
6.616000000000000000e+03,3.485817513633475157e-03,3.082236182184379114e-01,1.000000047497451305e-03,2.058570361137390137e+01
6.617000000000000000e+03,2.657108007704984259e-02,3.083176046211308918e-01,1.000000047497451305e-03,2.058770465850830078e+01
6.618000000000000000e+03,1.231857148195896097e-02,3.085740738047294540e-01,1.000000047497451305e-03,2.058970618247985840e+01
